,ML_model,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_f1_score,mean_test_precision,mean_test_recall,param_C,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_penalty,param_solver,params,rank_test_accuracy,rank_test_f1_score,rank_test_precision,rank_test_recall,split0_test_accuracy,split0_test_f1_score,split0_test_precision,split0_test_recall,split1_test_accuracy,split1_test_f1_score,split1_test_precision,split1_test_recall,split2_test_accuracy,split2_test_f1_score,split2_test_precision,split2_test_recall,split3_test_accuracy,split3_test_f1_score,split3_test_precision,split3_test_recall,split4_test_accuracy,split4_test_f1_score,split4_test_precision,split4_test_recall,std_fit_time,std_score_time,std_test_accuracy,std_test_f1_score,std_test_precision,std_test_recall
13,LogisticRegression,0.4542198657989502,0.01425762176513672,0.559,0.39783811628391297,0.27816104054378965,0.6986219097449313,2.0235896477251556e-05,,,,,,,,,l2,lbfgs,"{'C': 2.0235896477251556e-05, 'penalty': 'l2', 'solver': 'lbfgs'}",41,33,34,4,0.551224387806097,0.3915989159891599,0.2731568998109641,0.6913875598086124,0.5552223888055972,0.38705234159779617,0.27176015473887816,0.6722488038277512,0.574,0.4132231404958678,0.2898550724637681,0.7194244604316546,0.5557778889444722,0.3798882681564246,0.26798029556650244,0.6522781774580336,0.5587793896948474,0.41743725231175693,0.2880583409298086,0.7577937649880095,0.06467679987245309,0.0043469075579179416,0.007876462528296907,0.014818955262942921,0.0089922130051588,0.03695192021603431
14,LogisticRegression,0.350770092010498,0.012600326538085937,0.557,0.39644560293263237,0.2769711381258876,0.6981443495920967,5.1794746792312125e-05,,,,,,,,,l2,lbfgs,"{'C': 5.1794746792312125e-05, 'penalty': 'l2', 'solver': 'lbfgs'}",44,36,35,5,0.559720139930035,0.3961617546264565,0.27761767531219983,0.6913875598086124,0.5482258870564718,0.38166894664842677,0.2672413793103448,0.6674641148325359,0.5675,0.4111640571817563,0.2870722433460076,0.7242206235011991,0.5642821410705353,0.3800711743772242,0.2702429149797571,0.6402877697841727,0.545272636318159,0.41316978695932866,0.2826855123674912,0.7673860911270983,0.0580252277016908,0.0015849644707537278,0.008776579840381372,0.014019405002427595,0.007416875148817242,0.0442834692320752
15,LogisticRegression,0.48682379722595215,0.015309524536132813,0.5716,0.40060285441748916,0.282902473690685,0.686641267655732,0.0001325711365590111,,,,,,,,,l2,lbfgs,"{'C': 0.0001325711365590111, 'penalty': 'l2', 'solver': 'lbfgs'}",29,29,30,8,0.5717141429285357,0.39690358902181566,0.2811565304087737,0.6746411483253588,0.5662168915542228,0.3938547486033519,0.2781065088757396,0.6746411483253588,0.5705,0.4104323953328757,0.2875,0.7170263788968825,0.5807903951975988,0.38742690058479534,0.2786540483701367,0.6354916067146283,0.568784392196098,0.4144021739130435,0.2890995260663507,0.7314148681055156,0.13974999229388854,0.004763442883547588,0.004950963467398031,0.010195253271544026,0.0045524546999615055,0.03414691009727919
16,LogisticRegression,0.4271857261657715,0.011937189102172851,0.5539,0.3969080551773405,0.27683767382233615,0.7034209860819479,0.000339322177189533,,,,,,,,,l2,lbfgs,"{'C': 0.000339322177189533, 'penalty': 'l2', 'solver': 'lbfgs'}",45,34,36,2,0.5697151424287856,0.39663629992992294,0.2804757185332012,0.6770334928229665,0.5827086456771614,0.40399714489650246,0.28789420142421157,0.6770334928229665,0.5115,0.38899312070043773,0.26311336717428085,0.7458033573141487,0.5562781390695347,0.38188153310104533,0.2691552062868369,0.657074340527578,0.5492746373186593,0.4130293159609121,0.28354203935599287,0.7601918465227818,0.23323147870923047,0.000769926788628427,0.024105571243172023,0.01094028304487868,0.009250117255642416,0.04137104777573447
17,LogisticRegression,0.7187814712524414,0.013627719879150391,0.5694,0.3988707272461421,0.2821630575713511,0.6823290730095349,0.000868511373751352,,,,,,,,,l2,lbfgs,"{'C': 0.000868511373751352, 'penalty': 'l2', 'solver': 'lbfgs'}",31,31,31,19,0.5847076461769115,0.40600428877769834,0.28950050968399593,0.6794258373205742,0.49975012493753124,0.35544108177720546,0.2431718061674009,0.6602870813397129,0.604,0.42857142857142855,0.3065015479876161,0.7122302158273381,0.5872936468234117,0.3893412287194671,0.2815845824411135,0.6306954436450839,0.5712856428214107,0.4150170648464164,0.2900763358778626,0.7290167865707434,0.27286861604624807,0.004234993495628342,0.03635576493110013,0.025185161417353025,0.021119792674019772,0.035304263331545196
18,LogisticRegression,0.5517119884490966,0.012931442260742188,0.5691,0.39827091132035514,0.2810917620876105,0.683288392252705,0.0022229964825261957,,,,,,,,,l2,lbfgs,"{'C': 0.0022229964825261957, 'penalty': 'l2', 'solver': 'lbfgs'}",33,32,32,17,0.5747126436781609,0.3943060498220641,0.2806484295845998,0.6626794258373205,0.5547226386806596,0.3859407305306685,0.271055179090029,0.6698564593301436,0.589,0.41452991452991456,0.2948328267477204,0.697841726618705,0.5552776388194097,0.38048780487804873,0.2681728880157171,0.6546762589928058,0.5717858929464732,0.4160982264665756,0.29075309818875117,0.7314148681055156,0.11088950493015358,0.0018306311636611607,0.012903580482877498,0.014600873680427388,0.010487187114982236,0.028108692160412407
19,LogisticRegression,0.7541690349578858,0.013176393508911134,0.5787,0.4016455948409568,0.28545600884822026,0.6780127660550985,0.005689866029018305,,,,,,,,,l2,lbfgs,"{'C': 0.005689866029018305, 'penalty': 'l2', 'solver': 'lbfgs'}",17,24,22,37,0.5757121439280359,0.39572953736654803,0.281661600810537,0.6650717703349283,0.5692153923038481,0.3955119214586255,0.27976190476190477,0.6746411483253588,0.589,0.41285714285714287,0.29399796541200407,0.6930455635491607,0.5882941470735368,0.3899184581171238,0.2821888412017167,0.6306954436450839,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.3069379214157729,0.002562424011331706,0.008390129317898943,0.009937646323570215,0.005445519558483712,0.03163566710706154
20,LogisticRegression,0.8051585674285888,0.014304208755493163,0.5868,0.4087120683742572,0.2914176025966586,0.6847185524307825,0.014563484775012445,,,,,,,,,l2,lbfgs,"{'C': 0.014563484775012445, 'penalty': 'l2', 'solver': 'lbfgs'}",5,5,5,12,0.5847076461769115,0.4068522483940043,0.28992878942014244,0.6818181818181818,0.5872063968015993,0.4083094555873925,0.29141104294478526,0.6818181818181818,0.6025,0.42516268980477223,0.30434782608695654,0.7050359712230215,0.5882941470735368,0.3890126206384558,0.2817204301075269,0.6282973621103117,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.09086997200735425,0.004158525068228723,0.009938225844665815,0.011767863778716518,0.007299751286408387,0.032760141137284274
21,LogisticRegression,0.434061336517334,0.014272451400756836,0.5587,0.3926547450574461,0.27592262474611795,0.6818511198696545,0.03727593720314938,,,,,,,,,l2,lbfgs,"{'C': 0.03727593720314938, 'penalty': 'l2', 'solver': 'lbfgs'}",42,38,37,20,0.5767116441779111,0.39629365645046327,0.28223350253807106,0.6650717703349283,0.5002498750624688,0.3564993564993565,0.2438380281690141,0.6626794258373205,0.588,0.41226818830242506,0.2934010152284264,0.6930455635491607,0.5552776388194097,0.38048780487804873,0.2681728880157171,0.6546762589928058,0.5732866433216608,0.41774744027303756,0.2919847328244275,0.7338129496402878,0.15266583938387765,0.0020368120283222875,0.03106627537219205,0.022284928217761794,0.018401999807481237,0.029022495091783476
22,LogisticRegression,0.7887984275817871,0.013761568069458007,0.5869,0.4087735969834909,0.29148067986631393,0.6847185524307825,0.09540954763499963,,,,,,,,,l2,lbfgs,"{'C': 0.09540954763499963, 'penalty': 'l2', 'solver': 'lbfgs'}",4,4,4,12,0.5847076461769115,0.4068522483940043,0.28992878942014244,0.6818181818181818,0.5872063968015993,0.4083094555873925,0.29141104294478526,0.6818181818181818,0.603,0.4254703328509406,0.30466321243523314,0.7050359712230215,0.5882941470735368,0.3890126206384558,0.2817204301075269,0.6282973621103117,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.06861680459353696,0.003105295307208563,0.010096946713714161,0.011854202997618342,0.007411713040776183,0.032760141137284274
23,LogisticRegression,0.6797657966613769,0.012253093719482421,0.5772,0.4031037918176629,0.28577181750232555,0.6847212769497321,0.2442053094548655,,,,,,,,,l2,lbfgs,"{'C': 0.2442053094548655, 'penalty': 'l2', 'solver': 'lbfgs'}",23,18,19,10,0.584207896051974,0.40656205420827385,0.2896341463414634,0.6818181818181818,0.5697151424287856,0.3957894736842105,0.2800397219463754,0.6746411483253588,0.5725,0.40993788819875776,0.2877906976744186,0.7122302158273381,0.5882941470735368,0.3890126206384558,0.2817204301075269,0.6282973621103117,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.2673382629336973,0.0020626956532709463,0.0075532371477630535,0.009317810184839605,0.004086725929323841,0.03406880335673838
24,LogisticRegression,0.673300838470459,0.02033095359802246,0.5818,0.4048023421395543,0.28798099383077685,0.6818483087214439,0.6250551925273976,,,,,,,,,l2,lbfgs,"{'C': 0.6250551925273976, 'penalty': 'l2', 'solver': 'lbfgs'}",8,7,7,21,0.5752123938030984,0.3963068181818181,0.2818181818181818,0.6674641148325359,0.5697151424287856,0.3957894736842105,0.2800397219463754,0.6746411483253588,0.6025,0.42516268980477223,0.30434782608695654,0.7050359712230215,0.5882941470735368,0.3890126206384558,0.2817204301075269,0.6282973621103117,0.5732866433216608,0.41774744027303756,0.2919847328244275,0.7338129496402878,0.13373455919857263,0.00885988974023625,0.012104700910325974,0.014033592628783837,0.009210480366866195,0.03567040534132292
25,LogisticRegression,0.6445546627044678,0.014152812957763671,0.5694,0.3967438255562597,0.28033725868552467,0.6789677486718758,1.5998587196060574,,,,,,,,,l2,lbfgs,"{'C': 1.5998587196060574, 'penalty': 'l2', 'solver': 'lbfgs'}",31,35,33,36,0.5637181409295352,0.39668279198341394,0.2789115646258503,0.6866028708133971,0.5552223888055972,0.3853591160220995,0.270873786407767,0.6674641148325359,0.5885,0.4133998574483251,0.29411764705882354,0.6954436450839329,0.568784392196098,0.373546511627907,0.26798748696558916,0.6163069544364509,0.5707853926963482,0.4147339699863574,0.2897998093422307,0.7290167865707434,0.3006404585510576,0.0018336257008482004,0.01095912371054815,0.01592754426836177,0.010232013564105507,0.037122081963972174
26,LogisticRegression,0.6947763919830322,0.01275324821472168,0.5769,0.40462585565071946,0.2865603330057394,0.6885555695156793,4.094915062380419,,,,,,,,,l2,lbfgs,"{'C': 4.094915062380419, 'penalty': 'l2', 'solver': 'lbfgs'}",25,8,14,7,0.5847076461769115,0.4068522483940043,0.28992878942014244,0.6818181818181818,0.5697151424287856,0.3957894736842105,0.2800397219463754,0.6746411483253588,0.6035,0.4257784214337437,0.3049792531120332,0.7050359712230215,0.5552776388194097,0.38048780487804873,0.2681728880157171,0.6546762589928058,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.20892351037015525,0.0016988967180229576,0.01624189517081642,0.01552299062237555,0.012171881563711394,0.02492403785262834
27,LogisticRegression,0.6737200736999511,0.014859437942504883,0.5772,0.4031037918176629,0.28577181750232555,0.6847212769497321,10.481131341546874,,,,,,,,,l2,lbfgs,"{'C': 10.481131341546874, 'penalty': 'l2', 'solver': 'lbfgs'}",23,18,19,10,0.584207896051974,0.40656205420827385,0.2896341463414634,0.6818181818181818,0.5697151424287856,0.3957894736842105,0.2800397219463754,0.6746411483253588,0.5725,0.40993788819875776,0.2877906976744186,0.7122302158273381,0.5882941470735368,0.3890126206384558,0.2817204301075269,0.6282973621103117,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.19525615471762267,0.0033939738391850134,0.0075532371477630535,0.009317810184839605,0.004086725929323841,0.03406880335673838
28,LogisticRegression,0.5799804210662842,0.01415081024169922,0.5756,0.4011097479858698,0.28422434159599774,0.6818476914162449,26.826957952797272,,,,,,,,,l2,lbfgs,"{'C': 26.826957952797272, 'penalty': 'l2', 'solver': 'lbfgs'}",27,27,27,22,0.5757121439280359,0.39572953736654803,0.281661600810537,0.6650717703349283,0.5872063968015993,0.4083094555873925,0.29141104294478526,0.6818181818181818,0.5725,0.40993788819875776,0.2877906976744186,0.7122302158273381,0.5692846423211606,0.3738181818181819,0.26826722338204595,0.6163069544364509,0.5732866433216608,0.41774744027303756,0.2919847328244275,0.7338129496402878,0.21120972428801138,0.0015430283516074108,0.006158102427538581,0.015361578525890686,0.00878248469981005,0.040489873259238564
29,LogisticRegression,0.6112473964691162,0.020531940460205077,0.5711,0.4021634117333045,0.28358434706526886,0.6914325479329455,68.66488450042998,,,,,,,,,l2,lbfgs,"{'C': 68.66488450042998, 'penalty': 'l2', 'solver': 'lbfgs'}",30,21,28,6,0.5847076461769115,0.4068522483940043,0.28992878942014244,0.6818181818181818,0.5697151424287856,0.3957894736842105,0.2800397219463754,0.6746411483253588,0.5725,0.40993788819875776,0.2877906976744186,0.7122302158273381,0.5552776388194097,0.38048780487804873,0.2681728880157171,0.6546762589928058,0.5732866433216608,0.41774744027303756,0.2919847328244275,0.7338129496402878,0.3060561309245328,0.0049078044118185706,0.009424864624864271,0.012926125460212967,0.008700133571343945,0.028116425746876457
30,LogisticRegression,0.7585965156555176,0.0175168514251709,0.5783,0.4019403365655335,0.28546617774278665,0.679451426227439,175.75106248547965,,,,,,,,,l2,lbfgs,"{'C': 175.75106248547965, 'penalty': 'l2', 'solver': 'lbfgs'}",18,22,21,29,0.5757121439280359,0.39572953736654803,0.281661600810537,0.6650717703349283,0.5707146426786607,0.3971929824561404,0.2810327706057597,0.6770334928229665,0.603,0.4254703328509406,0.30466321243523314,0.7050359712230215,0.5682841420710355,0.373275236020334,0.2677083333333333,0.6163069544364509,0.5737868934467234,0.418032786885246,0.2922636103151863,0.7338129496402878,0.19940131057357927,0.0031607665577654126,0.012609377146457228,0.018411503456837834,0.012361540882868356,0.03951259167499664
31,LogisticRegression,0.6902907371520997,0.013548946380615235,0.5778,0.4039245631915903,0.28634824833982436,0.6861594064461349,449.8432668969453,,,,,,,,,l2,lbfgs,"{'C': 449.8432668969453, 'penalty': 'l2', 'solver': 'lbfgs'}",22,11,17,9,0.5847076461769115,0.4068522483940043,0.28992878942014244,0.6818181818181818,0.5697151424287856,0.3957894736842105,0.2800397219463754,0.6746411483253588,0.5725,0.40993788819875776,0.2877906976744186,0.7122302158273381,0.5882941470735368,0.3890126206384558,0.2817204301075269,0.6282973621103117,0.5737868934467234,0.418032786885246,0.2922636103151863,0.7338129496402878,0.20271646113843425,0.001891146122150711,0.007312948363505874,0.01031645072285299,0.004713910339488829,0.035909180656065735
32,LogisticRegression,0.6617241859436035,0.01617884635925293,0.5753,0.3996238739692913,0.2834893395151033,0.6775365936915538,1151.3953993264481,,,,,,,,,l2,lbfgs,"{'C': 1151.3953993264481, 'penalty': 'l2', 'solver': 'lbfgs'}",28,30,29,39,0.5757121439280359,0.39572953736654803,0.281661600810537,0.6650717703349283,0.5552223888055972,0.3853591160220995,0.270873786407767,0.6674641148325359,0.603,0.4254703328509406,0.30466321243523314,0.7050359712230215,0.5692846423211606,0.3738181818181819,0.26826722338204595,0.6163069544364509,0.5732866433216608,0.41774744027303756,0.2919847328244275,0.7338129496402878,0.212187352773061,0.0015528535575746513,0.015562711769547091,0.019394319490197612,0.013525084359096318,0.03981409233756014
33,LogisticRegression,0.8475156307220459,0.017310237884521483,0.5856,0.40749560383815586,0.2904402713001953,0.6832851014881874,2947.0517025518097,,,,,,,,,l2,lbfgs,"{'C': 2947.0517025518097, 'penalty': 'l2', 'solver': 'lbfgs'}",6,6,6,18,0.5757121439280359,0.39572953736654803,0.281661600810537,0.6650717703349283,0.5872063968015993,0.4083094555873925,0.29141104294478526,0.6818181818181818,0.6035,0.4257784214337437,0.3049792531120332,0.7050359712230215,0.5877938969484743,0.3896296296296296,0.28188638799571275,0.6306954436450839,0.5737868934467234,0.418032786885246,0.2922636103151863,0.7338129496402878,0.3037289311289883,0.0038702948421285594,0.010631094698221061,0.013442051880662591,0.008554340266921652,0.034994916033737535
34,LogisticRegression,0.7130164623260498,0.01974172592163086,0.579,0.4026042793199479,0.2861229942162747,0.6799334761855587,7543.120063354608,,,,,,,,,l2,lbfgs,"{'C': 7543.120063354608, 'penalty': 'l2', 'solver': 'lbfgs'}",16,20,18,27,0.5757121439280359,0.39572953736654803,0.281661600810537,0.6650717703349283,0.5552223888055972,0.3853591160220995,0.270873786407767,0.6674641148325359,0.603,0.4254703328509406,0.30466321243523314,0.7050359712230215,0.5882941470735368,0.3890126206384558,0.2817204301075269,0.6282973621103117,0.5727863931965983,0.417462482946794,0.2917063870352717,0.7338129496402878,0.2626451760622375,0.004247247990057303,0.01598374466982077,0.015956084219351574,0.011374004135564351,0.036257909486532555
35,LogisticRegression,0.8779014110565185,0.018108129501342773,0.5812,0.4034562673156882,0.28708120009145854,0.6789707129989788,19306.977288832535,,,,,,,,,l2,lbfgs,"{'C': 19306.977288832535, 'penalty': 'l2', 'solver': 'lbfgs'}",11,13,11,34,0.5757121439280359,0.39572953736654803,0.281661600810537,0.6650717703349283,0.5872063968015993,0.4083094555873925,0.29141104294478526,0.6818181818181818,0.603,0.4254703328509406,0.30466321243523314,0.7050359712230215,0.568784392196098,0.373546511627907,0.26798748696558916,0.6163069544364509,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.2668192803123931,0.001274382030524231,0.012599857443602376,0.017764041990881545,0.012069652816604189,0.03761586436580387
36,LogisticRegression,0.6937776565551758,0.019129419326782228,0.5779,0.4015441804965881,0.2851562913648643,0.6789727180934677,49417.13361323838,,,,,,,,,l2,lbfgs,"{'C': 49417.13361323838, 'penalty': 'l2', 'solver': 'lbfgs'}",21,25,24,32,0.5757121439280359,0.39572953736654803,0.281661600810537,0.6650717703349283,0.5692153923038481,0.3955119214586255,0.27976190476190477,0.6746411483253588,0.603,0.4254703328509406,0.30466321243523314,0.7050359712230215,0.568784392196098,0.373546511627907,0.26798748696558916,0.6163069544364509,0.5727863931965983,0.417462482946794,0.2917063870352717,0.7338129496402878,0.12942379255519645,0.0030347202570196147,0.012801936479489903,0.01832723259794269,0.012323600583156718,0.039553456776165515
37,LogisticRegression,0.9373083114624023,0.02104344367980957,0.5795,0.40317544208415185,0.2864603912914959,0.6808855455348639,126485.52168552957,,,,,,,,,l2,lbfgs,"{'C': 126485.52168552957, 'penalty': 'l2', 'solver': 'lbfgs'}",15,17,16,23,0.5847076461769115,0.4068522483940043,0.28992878942014244,0.6818181818181818,0.5692153923038481,0.3955119214586255,0.27976190476190477,0.6746411483253588,0.603,0.4254703328509406,0.30466321243523314,0.7050359712230215,0.5692846423211606,0.3738181818181819,0.26826722338204595,0.6163069544364509,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.21755428127983628,0.004547071463159732,0.013091619168770633,0.017621734090569413,0.012078284255131815,0.037099624383749176
38,LogisticRegression,0.8792414188385009,0.018130064010620117,0.5767,0.401143865716303,0.28468187880883294,0.67944942113295,323745.7542817653,,,,,,,,,l2,lbfgs,"{'C': 323745.7542817653, 'penalty': 'l2', 'solver': 'lbfgs'}",26,26,26,30,0.5847076461769115,0.4068522483940043,0.28992878942014244,0.6818181818181818,0.5552223888055972,0.3853591160220995,0.270873786407767,0.6674641148325359,0.603,0.4254703328509406,0.30466321243523314,0.7050359712230215,0.5692846423211606,0.3738181818181819,0.26826722338204595,0.6163069544364509,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.24405630351506782,0.004524288983238276,0.01613458104053763,0.018925180691534524,0.013503931174019372,0.037450797741376975
39,LogisticRegression,1.0551038265228272,0.01787600517272949,0.5872,0.40878249263701427,0.29157791818521916,0.6842398442968113,828642.7728546859,,,,,,,,,l2,lbfgs,"{'C': 828642.7728546859, 'penalty': 'l2', 'solver': 'lbfgs'}",2,3,2,15,0.5847076461769115,0.4068522483940043,0.28992878942014244,0.6818181818181818,0.5882058970514743,0.40804597701149425,0.2915811088295688,0.6794258373205742,0.6035,0.4257784214337437,0.3049792531120332,0.7050359712230215,0.5882941470735368,0.3890126206384558,0.2817204301075269,0.6282973621103117,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.150602423383002,0.005186589076449296,0.010268923590630044,0.01194409874730501,0.007524064441169178,0.032816455973110316
40,LogisticRegression,1.0813994884490967,0.0197601318359375,0.587,0.40883174779413634,0.2915397580239137,0.6847185524307825,2120950.8879201924,,,,,,,,,l2,lbfgs,"{'C': 2120950.8879201924, 'penalty': 'l2', 'solver': 'lbfgs'}",3,2,3,12,0.585207396301849,0.40714285714285714,0.29022403258655805,0.6818181818181818,0.5872063968015993,0.4083094555873925,0.29141104294478526,0.6818181818181818,0.603,0.4254703328509406,0.30466321243523314,0.7050359712230215,0.5882941470735368,0.3890126206384558,0.2817204301075269,0.6282973621103117,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.13309097165106606,0.002369975677213287,0.01007719391435231,0.011845344670809249,0.0074002754499889484,0.032760141137284274
41,LogisticRegression,1.1359505653381348,0.021364545822143553,0.5873,0.4088371566747997,0.2916330180522869,0.6842389361238281,5428675.439323859,,,,,,,,,l2,lbfgs,"{'C': 5428675.439323859, 'penalty': 'l2', 'solver': 'lbfgs'}",1,1,1,16,0.5872063968015993,0.4083094555873925,0.29141104294478526,0.6818181818181818,0.5872063968015993,0.4083094555873925,0.29141104294478526,0.6818181818181818,0.6025,0.42433019551049966,0.3039419087136929,0.7026378896882494,0.5882941470735368,0.3890126206384558,0.2817204301075269,0.6282973621103117,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.27335679836084875,0.0040658047881875535,0.009883084256892626,0.01150946846932332,0.007122496183533678,0.03247549605173739
42,LogisticRegression,0.9777058124542236,0.02172818183898926,0.5822,0.40413384742637376,0.28771730235024995,0.6794491302651657,13894954.94373136,,,,,,,,,l2,lbfgs,"{'C': 13894954.94373136, 'penalty': 'l2', 'solver': 'lbfgs'}",7,9,8,31,0.5757121439280359,0.39572953736654803,0.281661600810537,0.6650717703349283,0.5872063968015993,0.4083094555873925,0.29141104294478526,0.6818181818181818,0.5885,0.4133998574483251,0.29411764705882354,0.6954436450839329,0.5882941470735368,0.3890126206384558,0.2817204301075269,0.6282973621103117,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.2709855183023834,0.004420635268303025,0.00725346198381697,0.010041261871741659,0.005120152007844866,0.03258006440109029
43,LogisticRegression,1.0351840019226075,0.0232177734375,0.5817,0.4041188270224421,0.2876267678991929,0.6799312312829162,35564803.06223121,,,,,,,,,l2,lbfgs,"{'C': 35564803.06223121, 'penalty': 'l2', 'solver': 'lbfgs'}",9,10,9,28,0.5757121439280359,0.39572953736654803,0.281661600810537,0.6650717703349283,0.5697151424287856,0.3957894736842105,0.2800397219463754,0.6746411483253588,0.6035,0.4249456127628716,0.30457380457380456,0.7026378896882494,0.5882941470735368,0.3899184581171238,0.2821888412017167,0.6306954436450839,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.42942248981342807,0.003903531354557866,0.012701862991086435,0.013244336550622453,0.009101036563143507,0.03275999492015477
44,LogisticRegression,0.9865005493164063,0.02389416694641113,0.5796,0.4032309802844914,0.2865159825101085,0.6808855455348639,91029817.79915264,,,,,,,,,l2,lbfgs,"{'C': 91029817.79915264, 'penalty': 'l2', 'solver': 'lbfgs'}",14,16,15,23,0.5847076461769115,0.4068522483940043,0.28992878942014244,0.6818181818181818,0.5697151424287856,0.3957894736842105,0.2800397219463754,0.6746411483253588,0.603,0.4254703328509406,0.30466321243523314,0.7050359712230215,0.5692846423211606,0.3738181818181819,0.26826722338204595,0.6163069544364509,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.21100100496838922,0.0034545265270564318,0.013014359221006085,0.01759791482905105,0.012047927220145993,0.037099624383749176
45,LogisticRegression,1.048748254776001,0.023541879653930665,0.5801,0.40326557399268487,0.2866221656116985,0.68040320470896,232995181.05153814,,,,,,,,,l2,lbfgs,"{'C': 232995181.05153814, 'penalty': 'l2', 'solver': 'lbfgs'}",13,15,13,25,0.5847076461769115,0.4068522483940043,0.28992878942014244,0.6818181818181818,0.5872063968015993,0.4083094555873925,0.29141104294478526,0.6818181818181818,0.588,0.41310541310541304,0.2938196555217832,0.6954436450839329,0.568784392196098,0.373546511627907,0.26798748696558916,0.6163069544364509,0.5717858929464732,0.41450068399452805,0.28995215311004785,0.7266187050359713,0.256731557900178,0.0030142198487475105,0.008139360132393466,0.015126745852740861,0.009421770498496417,0.03597582754533923
46,LogisticRegression,0.9788739681243896,0.022145605087280272,0.5813,0.40351057418672415,0.28713711940110825,0.6789707129989788,596362331.6594661,,,,,,,,,l2,lbfgs,"{'C': 596362331.6594661, 'penalty': 'l2', 'solver': 'lbfgs'}",10,12,10,34,0.5757121439280359,0.39572953736654803,0.281661600810537,0.6650717703349283,0.5872063968015993,0.4083094555873925,0.29141104294478526,0.6818181818181818,0.603,0.4254703328509406,0.30466321243523314,0.7050359712230215,0.5692846423211606,0.3738181818181819,0.26826722338204595,0.6163069544364509,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.2291729840563697,0.0037421853734117905,0.012502532185554562,0.01767270159556377,0.011981386409684205,0.03761586436580387
47,LogisticRegression,0.952787446975708,0.03292226791381836,0.5783,0.4017680293252601,0.2853791908267815,0.6789727180934677,1526417967.1752365,,,,,,,,,l2,lbfgs,"{'C': 1526417967.1752365, 'penalty': 'l2', 'solver': 'lbfgs'}",18,23,23,32,0.5757121439280359,0.39572953736654803,0.281661600810537,0.6650717703349283,0.5697151424287856,0.3957894736842105,0.2800397219463754,0.6746411483253588,0.603,0.4254703328509406,0.30466321243523314,0.7050359712230215,0.5692846423211606,0.3738181818181819,0.26826722338204595,0.6163069544364509,0.5737868934467234,0.418032786885246,0.2922636103151863,0.7338129496402878,0.24031360520395006,0.00947778633950512,0.01258666722681376,0.0183262394089205,0.012282260477956969,0.039553456776165515
48,LogisticRegression,1.2862446784973145,0.02920708656311035,0.5802,0.40332213358279506,0.2866822707666084,0.68040320470896,3906939937.0546207,,,,,,,,,l2,lbfgs,"{'C': 3906939937.0546207, 'penalty': 'l2', 'solver': 'lbfgs'}",12,14,12,25,0.5847076461769115,0.4068522483940043,0.28992878942014244,0.6818181818181818,0.5872063968015993,0.4083094555873925,0.29141104294478526,0.6818181818181818,0.5885,0.4133998574483251,0.29411764705882354,0.6954436450839329,0.5692846423211606,0.3738181818181819,0.26826722338204595,0.6163069544364509,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.3299712914820482,0.012184203190250605,0.0082078580177616,0.015017382232583922,0.009339148977791653,0.03597582754533923
49,LogisticRegression,0.9334849834442138,0.01711111068725586,0.5782,0.4009832833665826,0.28491248870876856,0.677052247771161,10000000000.0,,,,,,,,,l2,lbfgs,"{'C': 10000000000.0, 'penalty': 'l2', 'solver': 'lbfgs'}",20,28,25,40,0.5757121439280359,0.39572953736654803,0.281661600810537,0.6650717703349283,0.5872063968015993,0.4083094555873925,0.29141104294478526,0.6818181818181818,0.588,0.41310541310541304,0.2938196555217832,0.6954436450839329,0.568784392196098,0.373546511627907,0.26798748696558916,0.6163069544364509,0.5712856428214107,0.41421736158578265,0.28967495219885275,0.7266187050359713,0.11076986217201898,0.005597988541976485,0.00799727501084602,0.015203385309116671,0.009393036503597662,0.036464567791132586
